name_norm,latitude,longitude,country,is_city,is_main_station,is_airport
San Miguel do Outeiro,42.40646,-7.07784,Espagne,VRAI,FAUX,FAUX
San Paio,42.30187,-8.12382,Espagne,VRAI,FAUX,FAUX
San Pantaleon,43.46682,-3.535,Espagne,VRAI,FAUX,FAUX
San Roman de los Oteros,42.39192,-5.39229,Espagne,VRAI,FAUX,FAUX
Santa Baia,42.316274,-7.7684124,Espagne,VRAI,FAUX,FAUX
Santa Cristina de la Polvorosa,41.9991869,-5.7155039,Espagne,VRAI,FAUX,FAUX
Santa Maria del Cami,41.6284767,1.4739539,Espagne,VRAI,FAUX,FAUX
Santa Marina de Torre,42.5857638,-6.3365657,Espagne,VRAI,FAUX,FAUX
Santa Marta,42.4280199,-7.58397,Espagne,VRAI,FAUX,FAUX
Sant Feliu de Llobregat,41.3827755,2.047696,Espagne,VRAI,FAUX,FAUX
Santianes,43.3121,-5.7141,Espagne,VRAI,FAUX,FAUX
Santillana del Mar,43.404395,-4.121375,Espagne,VRAI,FAUX,FAUX
Santiponce,37.4352111,-6.0427732,Espagne,VRAI,FAUX,FAUX
Santo Domingo,42.588721,-8.0678146,Espagne,VRAI,FAUX,FAUX
Sant Vicent del Raspeig,38.3964181,-0.524871100000041,Espagne,VRAI,FAUX,FAUX
San Xurxo Da Touza,42.24927,-7.84206,Espagne,VRAI,FAUX,FAUX
Saques,42.702129,-0.32138,Espagne,VRAI,FAUX,FAUX
Sas de Xunqueira,42.3564999,-7.2604,Espagne,VRAI,FAUX,FAUX
Sastago,41.3226736,-0.346022500000004,Espagne,VRAI,FAUX,FAUX
Secadura,43.35472,-3.53615,Espagne,VRAI,FAUX,FAUX
Sedo,41.7323499,1.26079,Espagne,VRAI,FAUX,FAUX
Selaya,43.21376,-3.80563,Espagne,VRAI,FAUX,FAUX
Sigueiro,42.9672489,-8.4438219,Espagne,VRAI,FAUX,FAUX
Sober,42.4347362,-7.6041893,Espagne,VRAI,FAUX,FAUX
Sollana,39.28333,-0.36667,Espagne,VRAI,FAUX,FAUX
Sotiel Coronada,37.60261,-6.85064,Espagne,VRAI,FAUX,FAUX
Soto,43.23976,-3.86626,Espagne,VRAI,FAUX,FAUX
Sotopalacios,42.4338341,-3.6810105,Espagne,VRAI,FAUX,FAUX
Soutomaior,42.3388981,-8.5691762,Espagne,VRAI,FAUX,FAUX
Soutonovo,42.48002,-8.6648,Espagne,VRAI,FAUX,FAUX
Soutoxuste,42.3193945,-8.6116242,Espagne,VRAI,FAUX,FAUX
Susana,42.826104,-8.4884442,Espagne,VRAI,FAUX,FAUX
Talavera La Real,38.88333,-6.76667,Espagne,VRAI,FAUX,FAUX
Tal de Abaixo,42.7853006,-8.9990227,Espagne,VRAI,FAUX,FAUX
Tamaguelos,41.8712235,-7.440315,Espagne,VRAI,FAUX,FAUX
Tarroja de Segarra,41.7313868,1.2763263,Espagne,VRAI,FAUX,FAUX
Tauste,41.9202247,-1.2578169,Espagne,VRAI,FAUX,FAUX
Teulada,38.727296,0.108254,Espagne,VRAI,FAUX,FAUX
Tinana,43.3670622,-5.750869,Espagne,VRAI,FAUX,FAUX
Tornabous,41.70117,1.05384,Espagne,VRAI,FAUX,FAUX
Tornadizos de Avila,40.6251003,-4.613005,Espagne,VRAI,FAUX,FAUX
Torre del Burgo,40.791755,-3.077229,Espagne,VRAI,FAUX,FAUX
Torrefarrera,41.67318,0.60671,Espagne,VRAI,FAUX,FAUX
Torremayor,38.9006433,-6.5376455,Espagne,VRAI,FAUX,FAUX
Torremocha de Jiloca,40.5887354,-1.2945209,Espagne,VRAI,FAUX,FAUX
Tortajada,40.405,-1.07277799999997,Espagne,VRAI,FAUX,FAUX
Tortola,40.7059844,-3.1259046,Espagne,VRAI,FAUX,FAUX
Tossa de Mar,41.7224989,2.9303675,Espagne,VRAI,FAUX,FAUX
Trasariz,42.32454,-8.07244,Espagne,VRAI,FAUX,FAUX
Trebolle,42.82738,-7.51449,Espagne,VRAI,FAUX,FAUX
Tresgrandas,43.3791573,-4.6088291,Espagne,VRAI,FAUX,FAUX
Untes,42.3411807,-7.9512046,Espagne,VRAI,FAUX,FAUX
Urrea de Gaen,41.1605609,-0.470289500000035,Espagne,VRAI,FAUX,FAUX
Valboa,42.45554,-8.74846,Espagne,VRAI,FAUX,FAUX
Valcarca,41.837379,0.23689,Espagne,VRAI,FAUX,FAUX
Valdelacalzada,38.8907921,-6.6999053,Espagne,VRAI,FAUX,FAUX
Valdeprados,40.8180289,-4.2568557,Espagne,VRAI,FAUX,FAUX
Valga,42.7004924,-8.6489713,Espagne,VRAI,FAUX,FAUX
Valle,43.2782888,-3.526252,Espagne,VRAI,FAUX,FAUX
Vallecillo,42.354932,-5.2105689,Espagne,VRAI,FAUX,FAUX
Valle de Abdalajis,36.931189,-4.6831472,Espagne,VRAI,FAUX,FAUX
Vallmoll,41.2431554,1.2494423,Espagne,VRAI,FAUX,FAUX
Valsain,40.8780501,-4.0277897,Espagne,VRAI,FAUX,FAUX
Valtierra,42.1967999,-1.6348557,Espagne,VRAI,FAUX,FAUX
Vandellos,41.0194958,0.8316193,Espagne,VRAI,FAUX,FAUX
Vegadeo,43.465721,-7.04999,Espagne,VRAI,FAUX,FAUX
Vega de Outeiro,42.867329906215,-7.3475952530284,Espagne,VRAI,FAUX,FAUX
Venta,43.3289256,-5.6853251,Espagne,VRAI,FAUX,FAUX
Venta del Aire,40.1144195,-0.7404689,Espagne,VRAI,FAUX,FAUX
Venta del Pulgar,37.166698,-4.0833,Espagne,VRAI,FAUX,FAUX
Ventosela,42.30575,-8.10713,Espagne,VRAI,FAUX,FAUX
Verdu,41.6132128,1.130376,Espagne,VRAI,FAUX,FAUX
Verducido,42.47628,-8.6189199,Espagne,VRAI,FAUX,FAUX
Vergos,41.6640025,1.2990359,Espagne,VRAI,FAUX,FAUX
Vidreres,41.7902198,2.7776036,Espagne,VRAI,FAUX,FAUX
Vilaboa,42.3628417,-8.6315363,Espagne,VRAI,FAUX,FAUX
Vila Da Area,43.5184653,-8.3090201,Espagne,VRAI,FAUX,FAUX
Vilaleo de Abaixo,42.87458,-7.37911,Espagne,VRAI,FAUX,FAUX
Vilamelle,42.49169,-7.59385,Espagne,VRAI,FAUX,FAUX
Vilanova de Arousa,42.5620928,-8.8299554,Espagne,VRAI,FAUX,FAUX
Vilarmosteiro,42.84472,-7.49852,Espagne,VRAI,FAUX,FAUX
Vilatuxe,42.605237700000004,-8.1904343,Espagne,VRAI,FAUX,FAUX
Vilaza,41.9322722,-7.4877483,Espagne,VRAI,FAUX,FAUX
Vilcolozano,40.681568,-4.6318,Espagne,VRAI,FAUX,FAUX
Vilela,43.13333,-7.55,Espagne,VRAI,FAUX,FAUX
Villafranca de Ebro,41.575013,-0.6506283,Espagne,VRAI,FAUX,FAUX
Villagonzalo,38.8613543,-6.1964585,Espagne,VRAI,FAUX,FAUX
Villahan,42.0508321,-4.1313454,Espagne,VRAI,FAUX,FAUX
Villamuelas,39.817902,-3.7352577,Espagne,VRAI,FAUX,FAUX
Villamunio,42.4737751,-5.19502009999997,Espagne,VRAI,FAUX,FAUX
Villar de Olalla,40.0138074,-2.1915622,Espagne,VRAI,FAUX,FAUX
Villar (El),43.32394,-3.04484,Espagne,VRAI,FAUX,FAUX
Villargordo,37.940361,-3.72893,Espagne,VRAI,FAUX,FAUX
Villarquemado,40.5172748,-1.2638318,Espagne,VRAI,FAUX,FAUX
Villaseca,39.957681,-3.879009,Espagne,VRAI,FAUX,FAUX
Villastar,40.2814363,-1.1532964,Espagne,VRAI,FAUX,FAUX
Villomar,42.5186111,-5.3616667,Espagne,VRAI,FAUX,FAUX
Villoria,40.993729,-5.37501,Espagne,VRAI,FAUX,FAUX
Vilouxe,42.37864,-7.62385,Espagne,VRAI,FAUX,FAUX
Xar,42.6149078,-8.1776092,Espagne,VRAI,FAUX,FAUX
Xeraco,39.03632,-0.2305,Espagne,VRAI,FAUX,FAUX
Xeresa,39.0102892,-0.2168457,Espagne,VRAI,FAUX,FAUX
Xerica,39.9117766,-0.5718884,Espagne,VRAI,FAUX,FAUX
Xesteira,42.47637,-8.80257,Espagne,VRAI,FAUX,FAUX
Ximeu,42.2704353,-8.7855232,Espagne,VRAI,FAUX,FAUX
Xinzo,42.3434698,-8.0422566,Espagne,VRAI,FAUX,FAUX
Xunqueira de Ambia,42.1953047,-7.7282152,Espagne,VRAI,FAUX,FAUX
Yuncos,40.0882968,-3.87302,Espagne,VRAI,FAUX,FAUX
Ortisei,46.5733901,11.6298673,Italie,VRAI,FAUX,FAUX
Selva di Val Gardena,46.5525917,11.751906,Italie,VRAI,FAUX,FAUX
Santa Cristina Val Gardena,46.5604576,11.7099429,Italie,VRAI,FAUX,FAUX
Albergaria-a-Velha,40.6894236,-8.4796655,Portugal,VRAI,FAUX,FAUX
Amarante,41.2696357,-8.0826488,Portugal,VRAI,FAUX,FAUX
Ans Station,56.288981,9.608682,Danemark,VRAI,FAUX,FAUX
Banska Bystrica,48.736277,19.1461917,Slovaquie,VRAI,FAUX,FAUX
Borger,52.923453,6.786569,Pays-Bas,VRAI,FAUX,FAUX
Braganca,41.8061131,-6.756738,Portugal,VRAI,FAUX,FAUX
Brcko,44.8726563,18.8106276,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Budva,42.2911489,18.840295,Monténégro,VRAI,FAUX,FAUX
Cerik,44.816249,18.530346,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Chaves,41.740292,-7.465813,Portugal,VRAI,FAUX,FAUX
Derventa,44.9764185,17.9070412,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Dolny Kubin,49.212679,19.2968746,Slovaquie,VRAI,FAUX,FAUX
Donovaly,48.8804029,19.2221295,Slovaquie,VRAI,FAUX,FAUX
Drachten,53.0925814,6.0586373,Pays-Bas,VRAI,FAUX,FAUX
Esposende,41.5309169,-8.7805652,Portugal,VRAI,FAUX,FAUX
Fafe,41.4512581,-8.1708837,Portugal,VRAI,FAUX,FAUX
Felgueiras,41.3664104,-8.1971968,Portugal,VRAI,FAUX,FAUX
Fornos de Algodres,40.6201957,-7.5395507,Portugal,VRAI,FAUX,FAUX
Fulpmes,47.1521124,11.3483091,Autriche,VRAI,FAUX,FAUX
Grandola,38.1762557,-8.5662971,Portugal,VRAI,FAUX,FAUX
Guimaraes,41.44253,-8.2917857,Portugal,VRAI,FAUX,FAUX
Herceg Novi,42.4572478,18.5314753,Monténégro,VRAI,FAUX,FAUX
Kakanj,44.128014,18.1178262,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Kiseljak,43.9399783,18.0786274,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Kotor,42.424662,18.771234,Monténégro,VRAI,FAUX,FAUX
Kozluk,44.496926,19.111312,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Lixa,41.3210679,-8.14167,Portugal,VRAI,FAUX,FAUX
Loncari,44.94456,18.679627,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Lourosa,40.9881883,-8.5450532,Portugal,VRAI,FAUX,FAUX
Macedo de Cavaleiros,41.5153524,-6.8779926,Portugal,VRAI,FAUX,FAUX
Maglaj,44.5454847,18.1033619,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Mirandela,41.4853528,-7.1809111,Portugal,VRAI,FAUX,FAUX
Modrica,44.9569258,18.3015919,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Moita da Serra,40.2789756,-8.0916055,Portugal,VRAI,FAUX,FAUX
Mortagua,40.3968539,-8.2325058,Portugal,VRAI,FAUX,FAUX
Murca,41.410051,-7.4489531,Portugal,VRAI,FAUX,FAUX
Myslenice,49.83347,19.93965,Pologne,VRAI,FAUX,FAUX
Neustift im Stubaital,47.1090461,11.3052459,Autriche,VRAI,FAUX,FAUX
Oliveira de Azemeis,40.8383176,-8.4781393,Portugal,VRAI,FAUX,FAUX
Oliveira do Hospital,40.3608614,-7.8622032,Portugal,VRAI,FAUX,FAUX
Pedras Salgadas,41.5417264,-7.5908143,Portugal,VRAI,FAUX,FAUX
Penafiel Estacao,41.20291,-8.287636,Portugal,VRAI,FAUX,FAUX
Pinggau,47.4455644,16.0664641,Autriche,VRAI,FAUX,FAUX
Portoroz,45.5142898,13.5908455,Slovénie,VRAI,FAUX,FAUX
Povazska Bystrica,49.1131198,18.447663,Slovaquie,VRAI,FAUX,FAUX
Pozarevac,44.6208353,21.1842054,Serbie,VRAI,FAUX,FAUX
Razgrad,43.5336719,26.5411165,Bulgarie,VRAI,FAUX,FAUX
Ribeira de Pena,41.5199011,-7.793851,Portugal,VRAI,FAUX,FAUX
Rivne,50.6199,26.251617,Ukraine,VRAI,FAUX,FAUX
Samac (Bosanski),45.0610659,18.4690346,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Sarajevo,43.8562586,18.4130763,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Sattledt,48.0738308,14.0557083,Autriche,VRAI,FAUX,FAUX
Scheffau,47.52925,12.24965,Autriche,VRAI,FAUX,FAUX
Seia,40.4148619,-7.707845,Portugal,VRAI,FAUX,FAUX
Shumen,43.2712398,26.9361286,Bulgarie,VRAI,FAUX,FAUX
Srebrenik,44.7074706,18.4918915,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Stockerau,48.3861094,16.2156965,Autriche,VRAI,FAUX,FAUX
Stubaier Gletscher,47.00928,11.15295,Autriche,VRAI,FAUX,FAUX
Svilajnac,44.24984,21.2008215,Serbie,VRAI,FAUX,FAUX
Sao Joao da Madeira,40.9005238,-8.4906716,Portugal,VRAI,FAUX,FAUX
Taipas,41.4867092,-8.3423937,Portugal,VRAI,FAUX,FAUX
Tavira,37.1335906,-7.6430019,Portugal,VRAI,FAUX,FAUX
Tivat,42.4349809,18.7066398,Monténégro,VRAI,FAUX,FAUX
Tondela,40.5168388,-8.0800471,Portugal,VRAI,FAUX,FAUX
Trencin,48.884936,18.0335209,Slovaquie,VRAI,FAUX,FAUX
Vagos,40.5550403,-8.684011,Portugal,VRAI,FAUX,FAUX
Valkenswaard,51.3554957,5.4533268,Pays-Bas,VRAI,FAUX,FAUX
Veliko Gradiste,44.7495362,21.505809,Serbie,VRAI,FAUX,FAUX
Vila Pouca de Aguiar,41.5002387,-7.6432318,Portugal,VRAI,FAUX,FAUX
Vila Real,41.3010351,-7.7422354,Portugal,VRAI,FAUX,FAUX
Viseu,40.6565861,-7.9124712,Portugal,VRAI,FAUX,FAUX
Zhytomyr,50.25465,28.6586669,Ukraine,VRAI,FAUX,FAUX
Zvolen,48.5761806,19.1371155,Slovaquie,VRAI,FAUX,FAUX
Zvornik,44.3868886,19.103209,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Zepce,44.428684,18.0379461,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Brod,45.1470545023,18.0038484204,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Corigliano,41.2813663,13.9130649,Italie,VRAI,FAUX,FAUX
Ellmau,47.5147844,12.3022577,Autriche,VRAI,FAUX,FAUX
Ginjal (Belmonte),40.36623,-7.35269,Portugal,VRAI,FAUX,FAUX
Kiev,50.4501,30.5234,Ukraine,VRAI,FAUX,FAUX
Krnica,44.972778,14.017028,Croatie,VRAI,FAUX,FAUX
Leiden,52.1601144,4.4970097000000004,Pays-Bas,VRAI,FAUX,FAUX
Lubenec,50.1320822,13.3132014,République Tchèque,VRAI,FAUX,FAUX
Maasmechelen,50.9797558,5.7018474,Belgique,VRAI,FAUX,FAUX
Mieders,47.1688138,11.3819034,Autriche,VRAI,FAUX,FAUX
Orasje,45.02779,18.698341,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Ourem,39.6564974,-8.5773408,Portugal,VRAI,FAUX,FAUX
St. Johann i.T.,48.4501064,9.3439709,Autriche,VRAI,FAUX,FAUX
Soll,47.5038387,12.1923691,Autriche,VRAI,FAUX,FAUX
Veenendaal,52.0263009,5.5544309,Pays-Bas,VRAI,FAUX,FAUX
Visoko,43.9887651,18.1798837,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Ilhavo,40.602309,-8.672371,Portugal,VRAI,FAUX,FAUX
Beauville,44.280461,0.930839,France,VRAI,FAUX,FAUX
Besse-et-Saint-Anastaise,45.5114666,2.8542921,France,VRAI,FAUX,FAUX
Bidart,43.4376,-1.59127,France,VRAI,FAUX,FAUX
Bozel,45.44326,6.6481389,France,VRAI,FAUX,FAUX
Breuschwickersheim,48.5801239,7.6002646,France,VRAI,FAUX,FAUX
Brides-les-Bains,45.45441,6.571562,France,VRAI,FAUX,FAUX
Castelnaud-de-Gratecambe,44.4836248,0.6717837,France,VRAI,FAUX,FAUX
Chambry,49.6073152,3.6634698,France,VRAI,FAUX,FAUX
Champagny-en-Vanoise,45.4547979,6.692988,France,VRAI,FAUX,FAUX
Champigny-sur-Marne,48.81642,2.49366,France,VRAI,FAUX,FAUX
Choisey,47.0635471,5.4471729,France,VRAI,FAUX,FAUX
Coincy,49.1076402,6.2708389,France,VRAI,FAUX,FAUX
Cosne-Cours-sur-Loire,47.3824659,2.9144732,France,VRAI,FAUX,FAUX
Coulounieix-Chamiers,45.1446618,0.6956302,France,VRAI,FAUX,FAUX
Coupvray,48.8758917,2.7844004,France,VRAI,FAUX,FAUX
Drumettaz-Clarafond,45.6565513,5.9127774,France,VRAI,FAUX,FAUX
Famars,50.3191642,3.509799,France,VRAI,FAUX,FAUX
Freyming-Merlebach,49.147581,6.819356,France,VRAI,FAUX,FAUX
Le Bois,45.490605,6.498598,France,VRAI,FAUX,FAUX
Le Cannet,43.57662,7.01912,France,VRAI,FAUX,FAUX
Le Cannet-des-Maures,43.3937059,6.3516165000000004,France,VRAI,FAUX,FAUX
Les Monts-Verts,44.8721649,3.2492268,France,VRAI,FAUX,FAUX
Les Rousses,46.48629,6.076945,France,VRAI,FAUX,FAUX
Lieres,50.554032,2.416716,France,VRAI,FAUX,FAUX
Macot-la-Plagne,45.553292,6.674054,France,VRAI,FAUX,FAUX
Marck,50.9412961,1.9455938,France,VRAI,FAUX,FAUX
Montpellier-de-Medillan,45.63462,-0.74457,France,VRAI,FAUX,FAUX
Planay,45.423989,6.698581,France,VRAI,FAUX,FAUX
Pralognan-la-Vanoise,45.382062,6.721232,France,VRAI,FAUX,FAUX
Riorges,46.0551335,4.0656763,France,VRAI,FAUX,FAUX
Saint-Aignan-sur-Cher,47.2477372,1.3549067,France,VRAI,FAUX,FAUX
Saint-Bon-Tarentaise,45.433942,6.637265,France,VRAI,FAUX,FAUX
Sainte-Foy-Tarentaise,45.580011,6.91239,France,VRAI,FAUX,FAUX
Saint-Laurent-sur-Manoire,45.1479262,0.7985222,France,VRAI,FAUX,FAUX
Salins-les-Thermes,45.472429,6.533888,France,VRAI,FAUX,FAUX
Seez,45.622311,6.79701,France,VRAI,FAUX,FAUX
Bugojno,44.0646,17.4201,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Citluk,43.2262492,17.6955277,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Donji Vakuf,44.148499,17.391171,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Gracanica,44.69845,18.3175,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Jajce,44.38245,17.235945,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Kotor Varou,44.606251,17.405649,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Kupres,43.9916896,17.2803166,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Medugorje,43.200913,17.6629672,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Mostar,43.343891,17.80986,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Tomislavgrad,43.7187433,17.2236492,Bosnie-Herzégovine,VRAI,FAUX,FAUX
Novi Pazar,43.326881,27.1656,Bulgarie,VRAI,FAUX,FAUX
Sliven,42.68583,26.32917,Bulgarie,VRAI,FAUX,FAUX
Stara Zagora,42.43278,25.64194,Bulgarie,VRAI,FAUX,FAUX
Bellcaire d'Emporda,42.0792042,3.0958224,Espagne,VRAI,FAUX,FAUX
Esterri d'Aneu,42.63333,1.13333,Espagne,VRAI,FAUX,FAUX
L'Alguenya,38.3399666,-1.0023857,Espagne,VRAI,FAUX,FAUX
L'Avella,41.4421761,1.6087491,Espagne,VRAI,FAUX,FAUX
L'Escala,42.126224,3.13295,Espagne,VRAI,FAUX,FAUX
Les Cases d'Alcanar,40.55,0.53333,Espagne,VRAI,FAUX,FAUX
L'Espunyola,42.05318,1.77227,Espagne,VRAI,FAUX,FAUX
L'Hostal,41.2977227,1.54115350000006,Espagne,VRAI,FAUX,FAUX
Montserrat Parc,41.6066185299002,1.74081802368164,Espagne,VRAI,FAUX,FAUX
Pla de l'Ermita,42.5139732,0.857551999999941,Espagne,VRAI,FAUX,FAUX
S'Agaro,41.7952334,3.0544361,Espagne,VRAI,FAUX,FAUX
Santa Cristina d'Aro,41.8137777,2.9972986,Espagne,VRAI,FAUX,FAUX
Valencia d'Aneu,42.6339796,1.1096733,Espagne,VRAI,FAUX,FAUX
Vallbona d'Anoia,41.51996,1.70949,Espagne,VRAI,FAUX,FAUX
Vilanova de l'Aguda,41.91667,1.25,Espagne,VRAI,FAUX,FAUX
Bjelovar,45.899792,16.838751,Croatie,VRAI,FAUX,FAUX
Hum na Sutli,46.2138525,15.6903134,Croatie,VRAI,FAUX,FAUX
Nasice,45.4946861,18.0951118,Croatie,VRAI,FAUX,FAUX
Otocac,44.8689344,15.237525,Croatie,VRAI,FAUX,FAUX
Orahovica,45.529585,17.858019,Croatie,VRAI,FAUX,FAUX
Dungarvan,52.08806,-7.62528,Irlande,VRAI,FAUX,FAUX
New Ross,52.39667,-6.93667,Irlande,VRAI,FAUX,FAUX
Barrafranca,37.37727,14.20126,Italie,VRAI,FAUX,FAUX
Castrovillari,39.8152678,16.1997438,Italie,VRAI,FAUX,FAUX
Firmo,39.721748,16.16828,Italie,VRAI,FAUX,FAUX
Mirabella Imbaccari,37.326172,14.44555,Italie,VRAI,FAUX,FAUX
Montallegro,37.3911879,13.3503598,Italie,VRAI,FAUX,FAUX
Palma di Montechiaro,37.192768,13.76546,Italie,VRAI,FAUX,FAUX
Piazza Armerina,37.385768,14.3706714,Italie,VRAI,FAUX,FAUX
Raffadali,37.401058,13.53214,Italie,VRAI,FAUX,FAUX
Riesi,37.280319,14.08345,Italie,VRAI,FAUX,FAUX
Siculiana,37.3354454,13.4216615,Italie,VRAI,FAUX,FAUX
Kaunas,54.9,23.9,Littuanie,VRAI,FAUX,FAUX
Marijampole,54.56667,23.35,Littuanie,VRAI,FAUX,FAUX
Panevezys,55.73333,24.35,Littuanie,VRAI,FAUX,FAUX
Bauska,56.4102879,24.1999989,Lettonie,VRAI,FAUX,FAUX
Berane,42.856339,19.875179,Monténégro,VRAI,FAUX,FAUX
Cettinge,42.38443,18.932289,Monténégro,VRAI,FAUX,FAUX
Rozaj,42.847672,20.171721,Monténégro,VRAI,FAUX,FAUX
Gostivar,41.79722,20.90833,Macédoine du Nord,VRAI,FAUX,FAUX
Struga,41.17806,20.67611,Macédoine du Nord,VRAI,FAUX,FAUX
Tetovo,42.01056,20.97139,Macédoine du Nord,VRAI,FAUX,FAUX
Andrychow,49.8548934,19.3412842,Pologne,VRAI,FAUX,FAUX
Annopol,50.8853797,21.8569157,Pologne,VRAI,FAUX,FAUX
Augustow,53.8434431,22.9796023,Pologne,VRAI,FAUX,FAUX
Baranow Sandomierski,50.49912,21.54204,Pologne,VRAI,FAUX,FAUX
Biecz,49.73596,21.26301,Pologne,VRAI,FAUX,FAUX
Bielsko-Biala,49.82245,19.04686,Pologne,VRAI,FAUX,FAUX
Biskupiec,53.86467,20.95692,Pologne,VRAI,FAUX,FAUX
Bochnia,49.96905,20.43028,Pologne,VRAI,FAUX,FAUX
Brzesko,49.96911,20.60606,Pologne,VRAI,FAUX,FAUX
Busko-Zdroj,50.479408,20.71818,Pologne,VRAI,FAUX,FAUX
Chrzanow,50.1345643,19.4001765,Pologne,VRAI,FAUX,FAUX
Ciechanow,52.8814838,20.6197948,Pologne,VRAI,FAUX,FAUX
Czersk,53.79589,17.97647,Pologne,VRAI,FAUX,FAUX
Czluchow,53.6671796,17.359013,Pologne,VRAI,FAUX,FAUX
Dzierzoniow,50.7308605,16.6567892,Pologne,VRAI,FAUX,FAUX
Gizycko,54.036405,21.7667341,Pologne,VRAI,FAUX,FAUX
Glogowek,50.35349,17.86435,Pologne,VRAI,FAUX,FAUX
Gorlice,49.65563,21.16035,Pologne,VRAI,FAUX,FAUX
Gorzow Slaski,51.02871,18.42304,Pologne,VRAI,FAUX,FAUX
Grodkow,50.69625,17.38516,Pologne,VRAI,FAUX,FAUX
Grudziadz,53.4837486,18.753565,Pologne,VRAI,FAUX,FAUX
Grybow,49.62406,20.94789,Pologne,VRAI,FAUX,FAUX
Hrubieszow,50.80502,23.89251,Pologne,VRAI,FAUX,FAUX
Izbicko,50.57163,18.15585,Pologne,VRAI,FAUX,FAUX
Janow Lubelski,50.70695,22.41039,Pologne,VRAI,FAUX,FAUX
Jaroslaw,50.01612,22.67775,Pologne,VRAI,FAUX,FAUX
Jaslo,49.7445663,21.4722875,Pologne,VRAI,FAUX,FAUX
Jastrowie,53.42048,16.81756,Pologne,VRAI,FAUX,FAUX
Jastrzebie,53.2152803,19.5205355,Pologne,VRAI,FAUX,FAUX
Jawor,51.05132,16.19347,Pologne,VRAI,FAUX,FAUX
Jedrzejow,50.639337,20.3038771,Pologne,VRAI,FAUX,FAUX
Ketrzyn,54.07657,21.37504,Pologne,VRAI,FAUX,FAUX
Kety,49.8807299,19.2228003,Pologne,VRAI,FAUX,FAUX
Kluczbork,50.97281,18.21816,Pologne,VRAI,FAUX,FAUX
Kolbuszowa,50.2441,21.7761,Pologne,VRAI,FAUX,FAUX
Kolo,52.20024,18.63865,Pologne,VRAI,FAUX,FAUX
Krapkowice,50.47515,17.96539,Pologne,VRAI,FAUX,FAUX
Krasnik,50.9236,22.22706,Pologne,VRAI,FAUX,FAUX
Krasnystaw,50.98464,23.1742,Pologne,VRAI,FAUX,FAUX
Krosno,49.68866,21.77058,Pologne,VRAI,FAUX,FAUX
Lancut,50.064678,22.239401,Pologne,VRAI,FAUX,FAUX
Lebork,54.544642,17.7532511,Pologne,VRAI,FAUX,FAUX
Lezajsk,50.26187,22.41924,Pologne,VRAI,FAUX,FAUX
Limanowa,49.70594,20.42204,Pologne,VRAI,FAUX,FAUX
Lubaczow,50.15609,23.123489,Pologne,VRAI,FAUX,FAUX
Lukow,51.927158,22.3830241,Pologne,VRAI,FAUX,FAUX
Mielec,50.28709,21.4239,Pologne,VRAI,FAUX,FAUX
Mragowo,53.8641596,21.3048734,Pologne,VRAI,FAUX,FAUX
Mszana Dolna,49.67432,20.07992,Pologne,VRAI,FAUX,FAUX
Nisko,50.52001,22.13955,Pologne,VRAI,FAUX,FAUX
Nowa Sarzyna,50.32086,22.34456,Pologne,VRAI,FAUX,FAUX
Nowe Miasto Lubawskie,53.42079,19.59515,Pologne,VRAI,FAUX,FAUX
Nowogard,53.67437,15.1163,Pologne,VRAI,FAUX,FAUX
Olesno,50.87698,18.42094,Pologne,VRAI,FAUX,FAUX
Olsztyn,50.75185,19.26737,Pologne,VRAI,FAUX,FAUX
Ostroda,53.6963007,19.9647952,Pologne,VRAI,FAUX,FAUX
Ostroleka,53.0876544,21.5592554,Pologne,VRAI,FAUX,FAUX
Ozarow,50.88758,21.66654,Pologne,VRAI,FAUX,FAUX
Ozimek,50.67944,18.2137,Pologne,VRAI,FAUX,FAUX
Paczkow,50.46395,17.00658,Pologne,VRAI,FAUX,FAUX
Pilzno,49.97883,21.29228,Pologne,VRAI,FAUX,FAUX
