DATAFLOW,LAST UPDATE,freq,unit,seat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2005,4.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2006,4.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2007,4.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2008,4.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2009,4.160,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2010,3.060,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2011,3.090,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2012,3.110,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2013,2.380,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2014,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2015,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2016,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2017,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2018,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2019,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2020,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2021,3.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Macédoine du Nord,2022,2.968,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pays-Bas,1990,162,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1990,52,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1991,52,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1992,54,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1993,56,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1994,57,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1995,59,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1996,59,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1997,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1998,50,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,1999,51,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,2000,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Norvège,2001,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,1995,782,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,1996,765,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,1997,750,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,1998,695,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,1999,677,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2000,647,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2001,639,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2002,609,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2003,583,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2004,566,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2005,579,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2006,573,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2007,571,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2008,536,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2009,519,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2010,517,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2011,509,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2012,484,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2015,,z
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2018,399,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2019,387,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2020,379,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2021,411,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Pologne,2022,407,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1990,73,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1991,83,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1992,85,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1993,88,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1994,89,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1995,103,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1996,105,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1997,103,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1998,106,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,1999,105,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Portugal,2000,101,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1992,442.289,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1993,446.724,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1994,449.644,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1995,442.523,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1996,360.832,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1997,447.108,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1998,441.496,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,1999,430.244,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2000,431.906,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2001,431.441,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2002,379.070,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2004,335,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2005,400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2006,390,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2007,356,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2008,327,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2016,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2017,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2018,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2019,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2020,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Roumanie,2021,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2006,45.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2007,46,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2008,46,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2009,46,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2010,46,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2011,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2013,43,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2014,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2015,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2016,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2017,15,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2019,29,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Serbie,2020,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2012,168,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2013,172,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2014,179,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2015,181,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2016,188,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2017,190,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2018,191,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2019,191,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2020,207,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2021,214,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Suède,2022,223,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1992,37,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1993,34,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1994,32,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1995,32,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1996,29,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1997,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1998,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,1999,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2000,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2001,28.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2002,28.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2003,25.850,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2004,24.560,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2005,23.206,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2006,24.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2007,23.170,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2008,22.460,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2009,22.330,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2010,22.170,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2011,22.170,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2012,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2013,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2014,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2015,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2016,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2017,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2018,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2019,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2020,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2021,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovénie,2022,25,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,1992,170,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,1993,172,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,1994,152,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,1995,135,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,1996,116,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,1997,170.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,1999,110,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2001,116,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2002,116,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2003,82,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2004,77,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2005,79,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2006,82,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2010,60,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2011,54,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2012,65.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2013,64.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2014,61.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2015,58.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2016,61.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2017,61.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2018,59,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2019,58.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2020,59.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2021,54.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Slovaquie,2022,48.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,1992,38.164,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,1993,37.754,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,1994,38.266,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,1995,38.763,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,1996,40.779,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,1997,88.977,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,1998,85.130,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2013,151.640,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2014,151.591,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2015,160,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2016,163,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2017,161,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2018,152,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2019,213,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Turquie,2020,214,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Royaume-Uni,1990,857,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Royaume-Uni,1991,815,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Royaume-Uni,1994,740,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Kosovo,2017,1.320,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Kosovo,2018,0.828,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Kosovo,2019,0.848,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Kosovo,2020,0.848,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places assises confondues,Kosovo,2021,0.763,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,1993,13.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,1994,13.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,1995,13.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,1996,11.488,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,1997,11.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,1998,4.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,1999,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2000,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2001,5.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2002,5.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2013,3.520,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2014,2.364,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2015,2.360,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2016,2.364,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2017,2.389,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2018,2.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Toutes places confondues,Albanie,2019,2.389,
